Date,Close,High,Low,Open,Volume,SMA_20,SMA_200,Golden Cross,Trend,stock,Adj Close
2015-04-17,984.5161743164062,999.597225605902,979.055272011543,996.0321274179562,1497997.0,984.5161743164062,984.5161743164062,False,NEGATIVE,LT.NS,
2015-04-20,961.1448364257812,985.7329921410128,944.4791451943154,985.7329921410128,2375331.0,972.8305053710938,972.8305053710938,False,NEGATIVE,LT.NS,
2015-04-21,955.6556396484376,973.5662036185598,950.704021662772,960.8901361805875,2067291.0,967.1055501302084,967.1055501302084,False,NEGATIVE,LT.NS,
2015-04-22,987.8267211914062,991.4484992242458,953.9579726486796,959.0793178629128,2776149.0,972.2858428955078,972.2858428955078,False,NEGATIVE,LT.NS,
2015-04-23,975.6600952148438,997.3338780250624,969.4069245966784,993.1462390417896,2547232.0,972.960693359375,972.960693359375,False,NEGATIVE,LT.NS,
2015-04-24,949.9118041992188,976.6220683514364,945.045153141369,974.471673193058,2187252.0,969.1192118326823,969.1192118326823,False,NEGATIVE,LT.NS,
2015-04-27,943.7433471679688,959.673239770716,937.971175410354,950.6755279520168,2775021.0,965.4940883091518,965.4940883091518,False,NEGATIVE,LT.NS,
2015-04-28,942.4702758789062,953.250538833266,925.8045849506844,953.250538833266,3310885.0,962.6161117553711,962.6161117553711,False,NEGATIVE,LT.NS,
2015-04-29,936.697998046875,946.31825066026,931.4635021638212,940.29138408976,2125135.0,959.7363213433159,959.7363213433159,False,NEGATIVE,LT.NS,
2015-04-30,923.144775390625,937.5185263917264,919.919131504004,937.0092414671284,3737527.0,956.0771667480469,956.0771667480469,False,NEGATIVE,LT.NS,
2015-05-04,922.0132446289062,933.9820140765552,915.6752098537884,928.4928223193676,2455548.0,952.9804465553977,952.9804465553977,False,NEGATIVE,LT.NS,
2015-05-05,929.4263305664062,942.2155488247424,920.5700564868768,925.2386920891616,2135422.0,951.0176035563151,951.0176035563151,False,NEGATIVE,LT.NS,
2015-05-06,885.4278564453125,930.2750831783668,881.7778947722686,929.482816125078,4843735.0,945.9722383939303,945.9722383939303,False,NEGATIVE,LT.NS,
2015-05-07,887.8329467773438,896.9438106667251,873.5157713326727,882.7964659442974,3978019.0,941.8194318498884,941.8194318498884,False,NEGATIVE,LT.NS,
2015-05-08,906.1397705078124,913.9207956682184,894.9916616966351,899.2075882237606,3842286.0,939.4407877604167,939.4407877604167,False,NEGATIVE,LT.NS,
2015-05-11,914.090576171875,923.5409987109048,909.818074170298,911.8269262136752,3087799.0,937.8563995361328,937.8563995361328,False,NEGATIVE,LT.NS,
2015-05-12,882.45703125,913.864217593812,879.9670783366705,913.864217593812,3287785.0,934.5976131663602,934.5976131663602,False,NEGATIVE,LT.NS,
2015-05-13,899.6036987304688,902.6029365754146,883.2492780436031,888.4837744406709,2439559.0,932.6535068088108,932.6535068088108,False,NEGATIVE,LT.NS,
2015-05-14,892.3319091796875,900.8487297136882,888.6819468550631,897.5947973679059,1777146.0,930.5313174599096,930.5313174599096,False,NEGATIVE,LT.NS,
2015-05-15,900.8770751953124,906.5642815817956,891.5680904896452,897.9909884066467,2762061.0,929.0486053466797,929.0486053466797,False,NEGATIVE,LT.NS,
2015-05-18,912.4212036132812,914.6564621617345,899.207563681155,903.961062935294,1792155.0,925.4438568115235,928.256824311756,False,NEGATIVE,LT.NS,
2015-05-19,917.1463623046876,925.2386567987578,910.5253469829452,913.892430348309,2281797.0,923.2439331054687,927.7518033114346,False,NEGATIVE,LT.NS,
2015-05-20,912.5343627929688,925.4934121505074,909.9595463576312,921.2491978484662,1442643.0,921.0878692626953,927.0901754628057,False,NEGATIVE,LT.NS,
2015-05-21,927.1060180664062,928.6339764769313,910.7234150217802,916.75017787485,2451279.0,918.0518341064453,927.0908355712891,False,NEGATIVE,LT.NS,
2015-05-22,935.6795654296876,940.5179284880404,923.9937798762576,928.068267223252,2647665.0,916.0528076171875,927.434384765625,False,NEGATIVE,LT.NS,
2015-05-25,922.5505981445312,933.6138413629792,919.5796486221104,933.6138413629792,1397434.0,914.6847473144531,927.2465468186599,False,NEGATIVE,LT.NS,
2015-05-26,915.8449096679688,926.2007515584849,910.2425672744351,926.2007515584849,2059530.0,913.2898254394531,926.8242639612268,False,NEGATIVE,LT.NS,
2015-05-27,925.4652099609376,931.4071105337998,910.667034242244,916.750374098762,1575588.0,912.4395721435546,926.7757263183594,False,NEGATIVE,LT.NS,
2015-05-28,920.5701293945312,928.5492734158915,908.261907286444,926.4271661558764,2633245.0,911.6331787109375,926.5617402175377,False,NEGATIVE,LT.NS,
2015-05-29,936.2454833984376,944.903640017035,919.9760281080304,922.6922840930936,4191568.0,912.2882141113281,926.884531656901,False,NEGATIVE,LT.NS,
2015-06-01,965.16259765625,967.1149776371165,929.7658926491456,947.3086101494464,5386807.0,914.4456817626954,928.1193079794607,False,NEGATIVE,LT.NS,
2015-06-02,947.0538330078124,972.094694616156,943.3472955815014,968.2466143164464,4373604.0,915.3270568847656,928.7110118865967,False,NEGATIVE,LT.NS,
2015-06-03,935.7926025390624,954.9764289158476,930.3317000943624,947.8744165907034,3209997.0,917.8452941894532,928.925605542732,False,NEGATIVE,LT.NS,
2015-06-04,940.7725830078124,950.7040030205324,931.2089050983118,938.254342282387,1967170.0,920.4922760009765,929.2740460564108,False,NEGATIVE,LT.NS,
