Date,Close,High,Low,Open,Volume,SMA_20,SMA_200,Golden Cross,Trend,stock
2015-06-10,684.2845458984375,689.7928452981323,680.0722371744578,681.3683408594748,803748,710.252474975586,713.2307723195929,False,NEGATIVE,ASIANPAINT.NS
2015-06-11,655.817138671875,688.4968904952677,650.3550593438497,684.3309150261612,1453089,706.1767730712891,711.7586278670873,False,NEGATIVE,ASIANPAINT.NS
2015-06-12,653.2710571289062,669.1480135784763,649.8919666094935,656.3723708349443,1168519,702.2584350585937,710.2964385986328,False,NEGATIVE,ASIANPAINT.NS
2015-06-15,646.6981811523438,666.0005660860578,644.7078047569828,661.6957026067967,1244078,699.1015472412109,708.7452615877477,False,NEGATIVE,ASIANPAINT.NS
2015-06-16,652.6231079101562,653.5951573957215,641.5601190867351,648.9200191996989,2765685,695.8705993652344,707.4090198335193,False,NEGATIVE,ASIANPAINT.NS
2015-06-17,657.9000854492188,665.8154270468242,652.6694495284409,655.4467663349449,2215497,693.0678253173828,706.2576492664426,False,NEGATIVE,ASIANPAINT.NS
2015-06-18,674.8416137695312,679.8407494302663,665.5838923555988,665.5838923555988,1908157,690.8343933105468,705.5436484596946,False,NEGATIVE,ASIANPAINT.NS
2015-06-19,685.0714721679688,689.6077788422941,675.5823065061827,679.3316728569819,1783890,689.1957763671875,705.0887112087673,False,NEGATIVE,ASIANPAINT.NS
2015-06-22,692.2000122070312,695.7642132289309,678.128260885004,689.3764177800464,1350579,688.5384857177735,704.808522100034,False,NEGATIVE,ASIANPAINT.NS
2015-06-23,700.3466796875,703.5868824355586,686.5989849154554,694.3291602982486,980083,688.2144653320313,704.713589282746,False,NEGATIVE,ASIANPAINT.NS
2015-06-24,701.69677734375,707.4227898747198,688.2428840646583,700.0674144822464,2982650,688.154672241211,704.650739034017,False,NEGATIVE,ASIANPAINT.NS
2015-06-25,698.4845581054688,707.4227540476949,693.7360953386842,701.0915271863128,1858338,687.5593292236329,704.5248986069037,False,NEGATIVE,ASIANPAINT.NS
2015-06-26,698.53125,702.8607233308705,692.5258716734518,692.8051797014521,764357,686.0544372558594,704.4050256347656,False,NEGATIVE,ASIANPAINT.NS
2015-06-29,685.915283203125,691.7809786552598,677.3494777546454,691.7809786552598,1100309,683.7937713623047,704.0424816655178,False,NEGATIVE,ASIANPAINT.NS
2015-06-30,703.279541015625,707.1434813869231,686.1945303254276,686.1945303254276,1348105,683.8154266357421,704.0278097299429,False,NEGATIVE,ASIANPAINT.NS
2015-07-01,708.3538208007812,712.8229187864555,703.0467420806901,705.2347776304837,1025215,683.9287872314453,704.109432580336,False,NEGATIVE,ASIANPAINT.NS
2015-07-02,710.3089599609375,719.2471542929338,708.6329987994912,710.4951273542949,973819,684.2834106445313,704.2242386429398,False,NEGATIVE,ASIANPAINT.NS
2015-07-03,719.43359375,724.7406730844632,706.1193819654139,709.4711916357746,1068877,685.1312896728516,704.5007723721591,False,NEGATIVE,ASIANPAINT.NS
2015-07-06,729.5354614257812,731.9562628368518,709.4710360117165,712.2642290668807,652931,686.9841857910156,704.9478203909738,False,NEGATIVE,ASIANPAINT.NS
2015-07-07,767.7556762695312,770.828234230692,735.5874128345897,738.3340641613779,2464459,691.3174407958984,706.0497125993695,False,NEGATIVE,ASIANPAINT.NS
2015-07-08,746.9464111328125,777.4387700790257,742.3841728647575,763.2865799048694,1933525,694.4505340576172,706.7548280913254,False,NEGATIVE,ASIANPAINT.NS
2015-07-09,742.0119018554688,758.7245218342085,740.1963146238762,754.1622828243267,613555,698.7602722167969,707.3524056127516,False,NEGATIVE,ASIANPAINT.NS
2015-07-10,740.4755859375,750.4379874591285,727.8131314608198,750.4379874591285,1027281,703.1204986572266,707.9044586181641,False,NEGATIVE,ASIANPAINT.NS
2015-07-13,761.2848510742188,764.5901184228281,747.9240424570753,749.6930875985262,1275702,708.8498321533203,708.779547019083,True,POSTIVE,ASIANPAINT.NS
2015-07-14,765.9867553710938,770.73516146515,754.4415331436509,766.2660633482149,780973,714.5180145263672,709.7022439279864,False,POSTIVE,ASIANPAINT.NS
2015-07-15,780.0923461914062,782.5596897766166,766.4988276128489,769.52478715095,1095558,720.6276275634766,710.8195471385169,False,POSTIVE,ASIANPAINT.NS
2015-07-16,789.5892944335938,795.4084479755364,785.1667377417173,794.1980754043467,1169553,726.3650115966797,712.0503244400024,False,POSTIVE,ASIANPAINT.NS
2015-07-17,768.5005493164062,793.639287162062,766.9642703836637,793.0806144466743,1089597,730.5364654541015,712.9187894381009,False,POSTIVE,ASIANPAINT.NS
2015-07-20,793.546142578125,796.9445502228273,770.2229917281356,772.7834187178636,1437246,735.6037719726562,714.1404160008286,False,POSTIVE,ASIANPAINT.NS
2015-07-21,759.7951049804688,809.7467336081858,755.1863247577429,794.197946502223,4611552,738.5761932373047,714.8218292691814,False,POSTIVE,ASIANPAINT.NS
2015-07-22,785.166748046875,786.7495691965919,763.47295472332,763.47295472332,2035530,742.7496917724609,715.8563133688534,False,POSTIVE,ASIANPAINT.NS
2015-07-23,788.14599609375,793.080625932349,778.4629038300517,787.680463904681,1188579,747.232763671875,716.9039899300838,False,POSTIVE,ASIANPAINT.NS
2015-07-24,790.473876953125,796.9913294132803,786.7496184044647,793.2670708646201,1132540,751.8298950195312,717.9549883161272,False,POSTIVE,ASIANPAINT.NS
2015-07-27,794.3375854492188,800.3429051392127,778.3698088640658,788.6115168754351,1153262,757.251010131836,719.0307995433539,False,POSTIVE,ASIANPAINT.NS
2015-07-28,777.578369140625,799.0393897869966,768.1280438099617,797.922101266833,1009835,760.965951538086,719.8439602322048,False,POSTIVE,ASIANPAINT.NS
2015-07-29,788.471923828125,794.0117687911396,769.2920184737932,776.8802166367037,1010065,764.9718566894531,720.78406932256,False,POSTIVE,ASIANPAINT.NS
2015-07-30,798.4344482421875,806.720946036529,789.0772602385222,789.5427925454476,1318726,769.3781311035157,721.8333987674198,False,POSTIVE,ASIANPAINT.NS
2015-07-31,821.9435424804688,823.9918952805955,796.1996490013455,804.9050773673162,1842105,774.503628540039,723.1682006835938,False,POSTIVE,ASIANPAINT.NS
2015-08-03,817.009033203125,826.7852096688034,814.6813721398681,819.3366942663818,763822,778.8773071289063,724.4029484799033,False,POSTIVE,ASIANPAINT.NS
2015-08-04,843.26513671875,846.1979558239409,817.6143208749635,823.0610255186522,2178289,782.6527801513672,725.946613262226,False,POSTIVE,ASIANPAINT.NS
2015-08-05,859.6517333984375,862.9104587387103,824.6902771847568,842.6132665562574,2003128,788.2880462646484,727.6607814691006,False,POSTIVE,ASIANPAINT.NS
2015-08-06,852.9481201171875,860.7690842301168,847.3617334158563,856.5792942041185,923303,793.8348571777344,729.2466971481903,False,POSTIVE,ASIANPAINT.NS
2015-08-07,836.7010498046875,860.6759582196943,833.4888662437465,848.1996724687815,1416068,798.6461303710937,730.5898765563965,False,POSTIVE,ASIANPAINT.NS
2015-08-10,839.9598388671875,853.0878252338536,833.6751536608261,841.2167531773935,732357,802.5798797607422,731.9401230046778,False,POSTIVE,ASIANPAINT.NS
2015-08-11,822.5023193359375,844.4288747408883,820.2677420295371,842.6132877828957,1091087,805.4056579589844,733.0445400331079,False,POSTIVE,ASIANPAINT.NS
2015-08-12,811.282958984375,833.7681874403816,807.2328514916927,828.6473331344943,721554,806.9651885986328,733.9871715867375,False,POSTIVE,ASIANPAINT.NS
2015-08-13,814.0762329101562,825.8076798518183,802.9034587720025,812.0279364469624,1251179,808.1895355224609,734.9406127929688,False,POSTIVE,ASIANPAINT.NS
2015-08-14,833.5353393554688,837.9578949119484,818.9176180453622,819.3366083583496,880842,811.441275024414,736.1005507525276,False,POSTIVE,ASIANPAINT.NS
2015-08-17,838.0045776367188,844.7082532884764,833.302713357053,841.2167614727346,577133,813.6641967773437,737.2854812976926,False,POSTIVE,ASIANPAINT.NS
2015-08-18,839.2150268554688,851.8309972323423,830.4165121372179,844.4290225404498,622790,817.6351928710938,738.4570852696211,False,POSTIVE,ASIANPAINT.NS
2015-08-19,837.7254028320312,840.3789143027631,820.8265570263278,836.5615720417672,618923,820.2631256103516,739.5851343328303,False,POSTIVE,ASIANPAINT.NS
2015-08-20,822.3162231445312,851.2257660993525,818.9178148009254,842.6134189990856,1404599,821.9716369628907,740.5146971284673,False,POSTIVE,ASIANPAINT.NS
2015-08-21,825.6215209960938,831.440674654087,804.439801680998,814.6815121190663,905933,823.7290191650391,741.4603285047743,False,POSTIVE,ASIANPAINT.NS
2015-08-24,779.7664184570312,816.7296857183771,768.5936458940648,798.8532382520989,1176140,823.0004608154297,741.8812745482057,False,POSTIVE,ASIANPAINT.NS
2015-08-25,793.4067993164062,806.3020225581175,755.7917630618383,791.404987499307,1329631,823.7918823242187,742.441334600034,False,POSTIVE,ASIANPAINT.NS
2015-08-26,793.1737670898438,808.2569645653989,788.6115289023201,792.3357864177974,1265081,824.0269744873046,742.9868446268061,False,POSTIVE,ASIANPAINT.NS
2015-08-27,796.06005859375,805.3707025539107,791.8702688116775,800.7153805738303,1335712,823.9082550048828,743.551453286029,False,POSTIVE,ASIANPAINT.NS
2015-08-28,799.0860595703125,813.8434082860159,791.4047779024359,807.0931910627304,1077558,822.765380859375,744.1360280890214,False,POSTIVE,ASIANPAINT.NS
2015-08-31,790.1013793945312,803.2759659248898,786.796111503,797.9223445930229,1260477,821.4199981689453,744.6148338317871,False,POSTIVE,ASIANPAINT.NS
2015-09-01,762.6348876953125,785.9114995383835,747.4585481391633,785.8184158220774,1438466,817.3884857177734,744.8006075829575,False,POSTIVE,ASIANPAINT.NS
2015-09-02,750.4380493164062,772.7835991719817,744.0602796928629,772.6905154453189,1500676,811.9278015136719,744.858132498605,False,POSTIVE,ASIANPAINT.NS
2015-09-03,769.617919921875,775.5767556616274,750.9035455475421,758.8175940747016,887079,807.7612915039062,745.1082313614662,False,POSTIVE,ASIANPAINT.NS
2015-09-04,756.815673828125,767.1970646057355,737.4030038443477,767.1970646057355,1101752,803.7670227050781,745.2253057861328,False,POSTIVE,ASIANPAINT.NS
2015-09-07,733.6788330078125,763.4263554324826,730.9321813410442,758.8175747479279,874378,798.4529724121094,745.1109842734762,False,POSTIVE,ASIANPAINT.NS
2015-09-08,736.9376220703125,744.8516710754895,724.3682501209136,736.5651735037056,1489813,794.1747375488281,745.0308532714844,False,POSTIVE,ASIANPAINT.NS
2015-09-09,764.5436401367188,766.1730030186038,741.1273451317041,744.8516031474413,1412900,791.8377716064454,745.2202978041565,False,POSTIVE,ASIANPAINT.NS
2015-09-10,752.2534790039062,760.679600297731,745.1308137486345,760.679600297731,887236,788.7466339111328,745.2879245464618,False,POSTIVE,ASIANPAINT.NS
2015-09-11,759.888427734375,768.0352433243755,754.6744316601693,758.8176806686189,1034469,785.0642883300782,745.4269769577753,False,POSTIVE,ASIANPAINT.NS
2015-09-14,782.3268432617188,784.32865440458,762.5417252381407,765.334918370881,1115176,782.2804016113281,745.775088904039,False,POSTIVE,ASIANPAINT.NS
2015-09-15,773.8076171875,789.542628625849,766.8246340333799,782.1871969724442,832597,779.0100311279297,746.0370751496787,False,POSTIVE,ASIANPAINT.NS
2015-09-16,767.1505737304688,782.0941469586091,761.7038125389795,782.0941469586091,665278,775.4812896728515,746.2325705069082,False,POSTIVE,ASIANPAINT.NS
2015-09-18,783.0718994140625,791.3118555252917,767.1972587627233,769.0593880315648,1139255,773.5190734863281,746.5705460014693,False,POSTIVE,ASIANPAINT.NS
2015-09-21,772.5040893554688,780.5112198975329,767.1970112856555,780.5112198975329,688544,770.8632019042968,746.8063054865057,False,POSTIVE,ASIANPAINT.NS
2015-09-22,749.2275390625,781.5354853243723,746.8067375096931,773.9007458277164,826254,769.3362579345703,746.8281184016047,False,POSTIVE,ASIANPAINT.NS
2015-09-23,739.3582763671875,748.5758373945297,731.909760572217,740.2893408415588,1281278,766.6338317871093,746.7614233834403,False,POSTIVE,ASIANPAINT.NS
2015-09-24,750.7637939453125,757.8864596943904,731.2114405625333,740.103151491595,1503108,764.5133331298828,746.7968425919524,False,POSTIVE,ASIANPAINT.NS
2015-09-28,739.6842041015625,756.9554392276312,735.5874975665577,754.1622457249463,739132,761.6945404052734,746.7344510262473,False,POSTIVE,ASIANPAINT.NS
2015-09-29,749.3207397460938,754.0692030557542,726.2303502324424,729.0235438871827,1366194,759.2062744140625,746.7569404933763,False,POSTIVE,ASIANPAINT.NS
2015-09-30,783.5838012695312,786.6563593495347,752.20697545217,752.3000591640707,1734244,758.8803955078125,747.0744134311018,False,POSTIVE,ASIANPAINT.NS
2015-10-01,781.7682495117188,790.4736789576317,778.5095240978769,787.494261499444,633622,759.8370635986328,747.3709419446113,False,POSTIVE,ASIANPAINT.NS
2015-10-05,796.4324951171875,797.8756335437978,784.328658150833,784.8872740489853,882680,762.1367858886719,747.7867178189553,False,POSTIVE,ASIANPAINT.NS
2015-10-06,794.8497314453125,804.53276761793,791.1254736494601,800.6223423944164,779669,763.3983764648438,748.1822053284204,False,POSTIVE,ASIANPAINT.NS
2015-10-07,805.4173583984375,808.1640101209492,793.453201947415,796.0601712596907,983606,765.8284606933594,748.6591649373372,False,POSTIVE,ASIANPAINT.NS
2015-10-08,813.8900146484375,819.2901771124771,800.7154299021217,805.3707521689945,952597,769.8390197753906,749.1982628688339,False,POSTIVE,ASIANPAINT.NS
2015-10-09,794.9427490234375,823.3402123542686,787.8666825310811,816.0779216220797,1362132,772.7392761230469,749.5732176733799,False,POSTIVE,ASIANPAINT.NS
2015-10-12,800.0172119140625,805.3708330586722,787.7271485295985,797.922316683563,773525,774.5129547119141,749.9833314476944,False,POSTIVE,ASIANPAINT.NS
2015-10-13,805.6966552734375,807.9777747005775,798.1550554334797,803.2293684054438,800729,777.1851135253906,750.4326324462891,False,POSTIVE,ASIANPAINT.NS
2015-10-14,802.8102416992188,809.5604582864258,800.7618887486035,804.3465206190948,404366,779.3312042236328,750.8516533203125,False,POSTIVE,ASIANPAINT.NS
2015-10-15,810.0725708007812,817.7073102552322,804.6258667854829,806.3017713419084,623054,780.7184906005859,751.3216606019035,False,POSTIVE,ASIANPAINT.NS
2015-10-16,821.6644287109375,824.1783142492977,805.9294157869924,811.8417095122779,658119,783.1113311767579,751.8755406657542,False,POSTIVE,ASIANPAINT.NS
2015-10-19,818.6385498046875,830.882072029566,807.2330084511392,821.664509755629,1247569,785.6857299804688,752.3971266746521,False,POSTIVE,ASIANPAINT.NS
2015-10-20,815.1005249023438,827.6233552833221,812.4004147999145,813.7504698511291,1806905,787.2871612548828,752.8831995291304,False,POSTIVE,ASIANPAINT.NS
2015-10-21,797.2239990234375,820.7799201253993,789.4961748363937,813.7503943316606,1442218,788.5231567382813,753.2242826021635,False,POSTIVE,ASIANPAINT.NS
2015-10-23,799.411865234375,806.3948481830598,791.7771826726082,803.5085712953344,2540806,791.032373046875,753.5768595688215,False,POSTIVE,ASIANPAINT.NS
2015-10-26,761.3313598632812,785.8183418516575,755.2794413537601,772.8299823003072,3455887,792.1310272216797,753.6356057831736,False,POSTIVE,ASIANPAINT.NS
2015-10-27,770.0833740234375,772.690399912255,761.6107103677709,761.6107103677709,1247705,793.0970062255859,753.7592732135514,False,POSTIVE,ASIANPAINT.NS
2015-10-28,773.30419921875,782.3129571373814,768.8698477313961,774.3778018442218,1108455,794.7780059814453,753.9051308703067,False,POSTIVE,ASIANPAINT.NS
2015-10-29,774.2377319335938,779.3255780955245,765.8825259286339,775.7781083700628,1500496,796.0238555908203,754.0557427300347,False,POSTIVE,ASIANPAINT.NS
2015-10-30,775.4512329101562,784.1798790098293,771.4836561413565,780.0722473280914,810491,795.6172271728516,754.2130625107709,False,POSTIVE,ASIANPAINT.NS
2015-11-02,774.9379272460938,781.3794292032607,770.6436305941359,775.778142972413,716702,795.2757110595703,754.3643388957003,False,POSTIVE,ASIANPAINT.NS
2015-11-03,760.0945434570312,777.3651757870877,758.087393124279,776.7116810057802,1599110,793.4588134765625,754.4058621171592,False,POSTIVE,ASIANPAINT.NS
2015-11-04,748.8920288085938,767.8430370505914,747.351652203972,760.3746549273029,1783909,791.1609283447266,754.36619425163,False,POSTIVE,ASIANPAINT.NS
2015-11-05,752.29931640625,757.5738831781696,744.1774978076821,753.372918946128,1016171,788.5050262451172,754.3514308384487,False,POSTIVE,ASIANPAINT.NS
2015-11-06,747.9584350585938,761.7749297413906,746.838166413128,754.8199879208222,918564,785.208447265625,754.3060904428469,False,POSTIVE,ASIANPAINT.NS
2015-11-09,762.1484375,764.0155330774334,732.1348533010644,738.3429688877244,1163084,783.5687316894531,754.361318239024,False,POSTIVE,ASIANPAINT.NS
2015-11-10,744.7842407226562,761.7748179101235,743.8506931516879,760.5612174637091,751899,780.8070831298828,754.2943456689794,False,POSTIVE,ASIANPAINT.NS
2015-11-13,747.2115478515625,754.3064870669375,739.8364987630545,753.372939434429,765985,777.8828277587891,754.2451595730251,False,POSTIVE,ASIANPAINT.NS
2015-11-16,747.7250366210938,756.1269658639019,742.3571373826329,743.1039641417034,604535,775.1285675048828,754.2001932078394,False,POSTIVE,ASIANPAINT.NS
2015-11-17,753.979736328125,759.2075800575823,747.1647933153946,753.793015413668,500272,772.32392578125,754.1986832292113,False,POSTIVE,ASIANPAINT.NS
2015-11-18,767.1427612304688,769.7100172005129,753.3729337547774,754.2598153948195,1253226,769.5978424072266,754.2867381816008,False,POSTIVE,ASIANPAINT.NS
2015-11-19,768.963134765625,778.3919423078382,764.6687818121569,772.0438303105605,1038035,767.1140716552734,754.3859030233847,False,POSTIVE,ASIANPAINT.NS
2015-11-20,774.0977783203125,776.5249795927828,764.1554723427234,766.8161175236709,712339,765.0639343261719,754.5181974884648,False,POSTIVE,ASIANPAINT.NS
2015-11-23,793.7954711914062,795.3825134238944,779.5122050574552,782.4995686163937,1475762,764.8925079345703,754.7800459798177,False,POSTIVE,ASIANPAINT.NS
2015-11-24,799.6768798828125,804.484672985936,789.9680186841526,793.5154882948019,771337,764.9057586669921,755.0773760056653,False,POSTIVE,ASIANPAINT.NS
2015-11-26,804.5780639648438,808.4056437295724,795.1959209580638,803.7845712100449,678200,767.0680938720703,755.4030384264494,False,POSTIVE,ASIANPAINT.NS
2015-11-27,802.0107421875,806.5851483436389,795.3825768388662,805.2781588763921,444323,768.6644622802735,755.7076639412276,False,POSTIVE,ASIANPAINT.NS
2015-11-30,782.7796630859375,801.9173888978179,778.5786988833296,801.9173888978179,1679737,769.1382354736328,755.8834561434659,False,POSTIVE,ASIANPAINT.NS
2015-12-01,788.4744262695312,791.6485114893663,776.3850281927921,786.9807726244526,720255,769.8500701904297,756.0937204668598,False,POSTIVE,ASIANPAINT.NS
2015-12-02,792.1617431640625,809.5724273458183,788.6609399354966,791.6016374391796,980956,770.685595703125,756.3249257405599,False,POSTIVE,ASIANPAINT.NS
2015-12-03,786.4205322265625,792.7686446010846,783.2464475496893,792.5819236825819,540473,771.2597259521484,756.5166175016172,False,POSTIVE,ASIANPAINT.NS
2015-12-04,779.2322998046875,785.5804129579967,774.3311742336483,785.5804129579967,779530,772.2166137695312,756.660387642776,False,POSTIVE,ASIANPAINT.NS
2015-12-07,813.5401000976562,815.7805802401274,785.113563139851,786.0471107773537,1602605,775.4490173339843,757.0181216833727,False,POSTIVE,ASIANPAINT.NS
2015-12-08,803.5510864257812,819.09467655873,800.2370038839998,815.9672579511831,1058074,778.011605834961,757.3089527130127,False,POSTIVE,ASIANPAINT.NS
2015-12-09,784.1799926757812,808.8723383648099,781.3326838601248,808.8723383648099,751034,779.8226837158203,757.4758535823466,False,POSTIVE,ASIANPAINT.NS
2015-12-10,802.1040649414062,803.9711600381138,786.233756619392,788.3809045847617,636140,781.8204650878906,757.7513363685136,False,POSTIVE,ASIANPAINT.NS
2015-12-11,801.3572998046875,806.1650358601826,792.3485424799413,803.7378348398573,780634,784.6491180419922,758.0188576165884,False,POSTIVE,ASIANPAINT.NS
2015-12-14,817.2744140625,820.0283914048505,796.316255039871,802.8510894892017,889790,788.1522613525391,758.380171985161,False,POSTIVE,ASIANPAINT.NS
2015-12-15,820.1682739257812,821.5219294098587,808.8723701880863,820.1216079392738,861784,791.7744232177735,758.7546453302557,False,POSTIVE,ASIANPAINT.NS
2015-12-16,808.9190063476562,825.2094235839703,802.0107312224724,821.5218991182198,900351,794.52138671875,759.0568402761436,False,POSTIVE,ASIANPAINT.NS
2015-12-17,817.8809814453125,820.1215183451719,806.5850789416374,813.5866855296725,716229,797.0582977294922,759.409080642426,False,POSTIVE,ASIANPAINT.NS
2015-12-18,821.008544921875,827.0299390469756,810.3194122469647,816.3874723617173,1098597,799.6605682373047,759.7757441202799,False,POSTIVE,ASIANPAINT.NS
2015-12-21,815.4539184570312,825.2561693371672,809.1058054733605,820.5884308228168,896692,801.7283752441406,760.1052007731602,False,POSTIVE,ASIANPAINT.NS
2015-12-22,822.40869140625,828.0566424532952,815.5004170315251,815.9205248074184,663204,803.1590362548828,760.4716918945312,False,POSTIVE,ASIANPAINT.NS
2015-12-23,820.5415649414062,825.2093023186493,816.6206541486788,824.2757548432007,350212,804.2022705078125,760.8229777018229,False,POSTIVE,ASIANPAINT.NS
2015-12-24,823.2023315429688,825.1628158554452,815.5005631949928,821.9887309567092,403140,805.1334838867188,761.18564836369,False,POSTIVE,ASIANPAINT.NS
2015-12-28,822.5020751953125,827.3565339554086,818.4878320399487,823.3889567827028,633270,806.1580505371094,761.5400785765896,False,POSTIVE,ASIANPAINT.NS
2015-12-29,821.6151733398438,826.1895791119256,820.2148520193151,824.9759786966448,602111,808.0998260498047,761.8853377418957,False,POSTIVE,ASIANPAINT.NS
2015-12-30,819.7947998046875,824.3224826082998,816.8541022449177,822.5954424409558,450359,809.6658447265625,762.216248953683,False,POSTIVE,ASIANPAINT.NS
2015-12-31,824.8359985351562,828.010083274405,816.8541776805231,821.4752498529608,526825,811.2995574951171,762.5720429853959,False,POSTIVE,ASIANPAINT.NS
