Date,Close,High,Low,Open,Volume,SMA_20,SMA_200,Golden Cross,Trend,stock,Adj Close
2015-04-17,1011.7760620117188,1024.5610919727171,1010.0376744318668,1024.5610919727171,227748.0,1011.7760620117188,1011.7760620117188,False,NEGATIVE,BRITANNIA.NS,
2015-04-20,955.0245361328124,1025.441091792375,946.2224666753672,1025.441091792375,524974.0,983.4002990722656,983.4002990722656,False,NEGATIVE,BRITANNIA.NS,
2015-04-21,910.7940673828124,963.6944792828114,895.8305504506958,955.0244630203928,477392.0,959.1982218424479,959.1982218424479,False,NEGATIVE,BRITANNIA.NS,
2015-04-22,909.3638916015624,932.9974289646456,900.6718471446329,910.7942280311838,566608.0,946.7396392822264,946.7396392822264,False,NEGATIVE,BRITANNIA.NS,
2015-04-23,946.9487915039062,951.5039063749906,912.1146373553044,912.1146373553044,321414.0,946.7814697265625,946.7814697265625,False,NEGATIVE,BRITANNIA.NS,
2015-04-24,941.6893920898438,960.2398181893676,931.1048819353782,955.0245489867827,382882.0,945.9327901204427,945.9327901204427,False,NEGATIVE,BRITANNIA.NS,
2015-04-27,911.6744384765624,944.0220470828996,883.0677097770807,944.0220470828996,192502.0,941.0387398856027,941.0387398856027,False,NEGATIVE,BRITANNIA.NS,
2015-04-28,922.0387573242188,937.4203514608758,900.6937399317998,915.8552823427618,315738.0,938.6637420654297,938.6637420654297,False,NEGATIVE,BRITANNIA.NS,
2015-04-29,946.9266967773438,954.3423759958534,917.6157618376312,922.4569001494845,201080.0,939.5818481445312,939.5818481445312,False,NEGATIVE,BRITANNIA.NS,
2015-04-30,967.2814331054688,974.8291644700288,945.7823360930436,945.7823360930436,302576.0,942.351806640625,942.351806640625,False,NEGATIVE,BRITANNIA.NS,
2015-05-04,989.5286254882812,994.6338688559553,969.1078669118642,971.7484878026322,119988.0,946.6406083540483,946.6406083540483,False,NEGATIVE,BRITANNIA.NS,
2015-05-05,1032.020751953125,1044.9817794318533,990.188889906022,990.2329432379152,172740.0,953.7556203206381,953.7556203206381,False,NEGATIVE,BRITANNIA.NS,
2015-05-06,989.0444946289062,1058.448786499555,983.6752540828668,1036.883717668587,448292.0,956.4701491135818,956.4701491135818,False,NEGATIVE,BRITANNIA.NS,
2015-05-07,984.2255249023438,1007.7490359587192,964.112708592087,988.0323772746774,222604.0,958.4526759556362,958.4526759556362,False,NEGATIVE,BRITANNIA.NS,
2015-05-08,969.7239990234376,1011.35783267735,966.7753270929624,988.9125544064426,187348.0,959.2040974934896,959.2040974934896,False,NEGATIVE,BRITANNIA.NS,
2015-05-11,1004.8442993164062,1011.7979561723088,972.2546133404356,981.4308143820132,305220.0,962.0566101074219,962.0566101074219,False,NEGATIVE,BRITANNIA.NS,
2015-05-12,1000.0909423828124,1005.6362883081302,989.3524621954822,1005.6362883081302,103266.0,964.2939237706802,964.2939237706802,False,NEGATIVE,BRITANNIA.NS,
2015-05-13,1004.5802612304688,1016.6390537813132,992.0373118656344,1016.6390537813132,191092.0,966.5320536295573,966.5320536295573,False,NEGATIVE,BRITANNIA.NS,
2015-05-14,993.8855590820312,1018.839401110076,984.0712314825616,1004.8001452140172,102350.0,967.9717118112665,967.9717118112665,False,NEGATIVE,BRITANNIA.NS,
2015-05-15,996.3500366210938,1012.2378122177944,990.6947724428436,1001.2352273023836,191820.0,969.3906280517579,969.3906280517579,False,NEGATIVE,BRITANNIA.NS,
2015-05-18,1009.5313720703124,1012.2379653902196,994.831851930713,1000.795275346678,105844.0,969.2783935546875,971.3020920526413,False,NEGATIVE,BRITANNIA.NS,
2015-05-19,1023.1306762695312,1029.380124874962,1010.4776998450774,1012.6782174841128,157598.0,972.6837005615234,973.6579367897727,False,NEGATIVE,BRITANNIA.NS,
2015-05-20,1026.3433837890625,1040.0086188885782,1021.1060876956548,1028.081771116376,514710.0,978.4611663818359,975.9486083984375,True,POSITIVE,BRITANNIA.NS,
2015-05-21,1006.8908081054688,1046.2580436217777,999.9151248410794,1036.8178452926138,326320.0,983.3375122070313,977.2378667195638,False,POSITIVE,BRITANNIA.NS,
2015-05-22,1069.82568359375,1124.3104133622685,1045.2458590453402,1054.928136476497,1571302.0,989.4813568115235,980.9413793945313,False,POSITIVE,BRITANNIA.NS,
2015-05-25,1103.3394775390625,1112.9777012367529,1073.852542957843,1078.1435520946625,489642.0,997.5638610839844,985.6489985539363,False,POSITIVE,BRITANNIA.NS,
2015-05-26,1106.26611328125,1121.823814893487,1095.8577085464035,1105.0998819919755,260620.0,1007.2934448242188,990.1162990993923,False,POSITIVE,BRITANNIA.NS,
2015-05-27,1134.9168701171875,1143.388862264451,1100.2587204238366,1109.0607901872272,564436.0,1017.9373504638672,995.2877480643136,False,POSITIVE,BRITANNIA.NS,
2015-05-28,1169.4649658203125,1174.1960782043818,1138.987799997354,1139.8680069525296,978656.0,1029.0642639160155,1001.293859021417,False,POSITIVE,BRITANNIA.NS,
2015-05-29,1119.931396484375,1182.118044829504,1109.0608611207558,1174.636285052102,907876.0,1036.696762084961,1005.2484436035156,False,POSITIVE,BRITANNIA.NS,
2015-06-01,1130.141845703125,1146.4697301361327,1102.3273232598865,1126.665070690403,375124.0,1043.7274230957032,1009.2772630260837,False,POSITIVE,BRITANNIA.NS,
2015-06-02,1104.2637939453125,1142.7287989256683,1100.742965756826,1131.5061590748676,237394.0,1047.3395751953126,1012.2455921173096,False,POSITIVE,BRITANNIA.NS,
2015-06-03,1105.3638916015625,1114.3419591944175,1066.81078557949,1106.8602003846604,370034.0,1053.1555450439453,1015.0673587683475,False,POSITIVE,BRITANNIA.NS,
2015-06-04,1135.6431884765625,1141.9807442380518,1104.6599406886992,1114.3422190533013,441296.0,1060.7264282226563,1018.6137067009421,False,POSITIVE,BRITANNIA.NS,
2015-06-05,1192.4383544921875,1199.2819851076424,1137.6674977993598,1140.0440136166808,932490.0,1071.8621459960937,1023.5801252092634,False,POSITIVE,BRITANNIA.NS,
2015-06-08,1163.611572265625,1207.643946846145,1157.0320467414413,1203.286965381204,471082.0,1079.8005096435547,1027.4698876274956,False,POSITIVE,BRITANNIA.NS,
2015-06-09,1143.212890625,1195.1890493269518,1133.9707171569644,1172.831770114847,605606.0,1086.956607055664,1030.5980768976985,False,POSITIVE,BRITANNIA.NS,
2015-06-10,1143.1029052734375,1164.9540017686295,1135.687118082338,1148.2300682336058,330546.0,1093.8827392578125,1033.5587302760075,False,POSITIVE,BRITANNIA.NS,
2015-06-11,1145.435302734375,1167.1103995689,1137.9755700848143,1157.0320726490636,446172.0,1101.4602264404298,1036.4273603390425,False,POSITIVE,BRITANNIA.NS,
2015-06-12,1146.689453125,1157.471986842737,1141.980368051985,1147.217555736036,303638.0,1108.977197265625,1039.1839126586915,False,POSITIVE,BRITANNIA.NS,
2015-06-15,1154.4573974609375,1163.1934944941663,1136.7213132226154,1157.3621233999372,251662.0,1116.2234985351563,1041.9954610685022,False,POSITIVE,BRITANNIA.NS,
2015-06-16,1149.3963623046875,1160.9271609606767,1139.2520617091634,1154.391580441004,305576.0,1122.536782836914,1044.5526253836495,False,POSITIVE,BRITANNIA.NS,
2015-06-17,1213.9813232421875,1224.3237544001756,1149.550220624042,1153.0710482522934,790966.0,1131.9186798095702,1048.4928276594294,False,POSITIVE,BRITANNIA.NS,
2015-06-18,1181.3699951171875,1221.1553135420236,1175.0764927862415,1211.1649843249952,442232.0,1140.6426391601562,1051.5127632834694,False,POSITIVE,BRITANNIA.NS,
2015-06-19,1190.6778564453125,1208.5460994811426,1180.0933469911,1188.2793141339866,334980.0,1146.6852478027345,1054.6053209092881,False,POSITIVE,BRITANNIA.NS,
2015-06-22,1225.1160888671875,1231.2995645185267,1188.609525108895,1205.8835874473284,426056.0,1152.7740783691406,1058.3120767344599,False,POSITIVE,BRITANNIA.NS,
2015-06-23,1205.3115234375,1236.690926806395,1201.4826441926898,1232.3339448118095,354754.0,1157.7263488769531,1061.4397245366522,False,POSITIVE,BRITANNIA.NS,
2015-06-24,1185.044677734375,1211.05483825326,1179.4774112905377,1209.3824234194635,306668.0,1160.2327392578125,1064.0148277282715,False,POSITIVE,BRITANNIA.NS,
