Date,Close,High,Low,Open,Volume,SMA_20,SMA_200,Golden Cross,Trend,stock,Adj Close
2015-04-17,1593.6268310546875,1604.969607430443,1574.1048072875496,1592.3535450185193,178998.0,1593.6268310546875,1593.6268310546875,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-04-20,1560.2540283203125,1607.3228413710565,1543.7027252488158,1593.3950647506006,257106.0,1576.9404296875,1576.9404296875,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-04-21,1534.32763671875,1585.9105052193545,1527.8074858825214,1563.070479571843,260092.0,1562.7361653645833,1562.7361653645833,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-04-22,1530.6624755859375,1562.5304175817682,1499.2575809191978,1539.4589619603312,326374.0,1554.7177429199219,1554.7177429199219,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-04-23,1536.3341064453125,1556.8205618338447,1522.714994006187,1537.067107800888,145385.0,1551.041015625,1551.041015625,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-04-24,1542.3525390625,1549.374261864014,1513.14674239869,1535.9095312313068,269572.0,1549.5929361979167,1549.5929361979167,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-04-27,1531.2413330078125,1550.9176438004536,1520.130079913722,1547.8697823544312,228380.0,1546.9712785993304,1546.9712785993304,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-04-28,1535.6395263671875,1543.2399643532488,1499.8363403558135,1531.6656646205995,217394.0,1545.5548095703125,1545.5548095703125,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-04-29,1526.7657470703125,1545.3231493093726,1520.8628359462996,1535.6779004766336,152835.0,1543.4671359592014,1543.4671359592014,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-04-30,1503.6171875,1526.1099271792084,1475.723108339288,1526.1099271792084,1262699.0,1539.4821411132812,1539.4821411132812,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-05-04,1611.0653076171875,1619.3988412162034,1491.502827409319,1511.4492795767585,610067.0,1545.9897017045455,1545.9897017045455,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-05-05,1590.810546875,1611.0655750483072,1565.8101303117596,1611.0655750483072,291839.0,1549.7247721354167,1549.7247721354167,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-05-06,1558.9039306640625,1587.1451097603713,1555.7016888113303,1587.1451097603713,649622.0,1550.4308612530049,1550.4308612530049,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-05-07,1595.59423828125,1612.608305865007,1548.6024747336455,1550.9559530356507,433821.0,1553.6568167550224,1553.6568167550224,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-05-08,1638.18798828125,1657.5171082512406,1581.666819499649,1603.5421349329636,338090.0,1559.2922281901042,1559.2922281901042,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-05-11,1683.9835205078125,1692.3556733975754,1644.3223253209774,1644.3223253209774,312569.0,1567.085433959961,1567.085433959961,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-05-12,1642.701904296875,1685.9898659101505,1639.6926613542655,1683.983578359206,267754.0,1571.5334616268383,1571.5334616268383,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-05-13,1640.38671875,1675.9584725494235,1614.499021043557,1655.1247346309915,287030.0,1575.358642578125,1575.358642578125,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-05-14,1671.21337890625,1681.360107321096,1625.9577494489913,1640.4642442242543,424064.0,1580.403628700658,1580.403628700658,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-05-15,1687.147216796875,1691.391127015207,1660.5263254273384,1670.5573859433955,175574.0,1585.7408081054687,1585.7408081054687,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-05-18,1713.5367431640625,1719.092370287612,1679.624076955585,1691.391283650691,275731.0,1591.7363037109376,1591.8263288225446,False,NEGATIVE,BAJAJ-AUTO.NS,
2015-05-19,1699.5704345703125,1731.3225249671632,1693.8989517255332,1712.996548379767,212926.0,1598.7021240234376,1596.723788174716,True,POSITIVE,BAJAJ-AUTO.NS,
2015-05-20,1660.0247802734375,1715.311278516738,1648.1803377920614,1705.280218408453,399901.0,1604.9869812011718,1599.4760052224865,False,POSITIVE,BAJAJ-AUTO.NS,
2015-05-21,1774.9576416015625,1785.528798627132,1638.3808925276635,1654.430627270735,2610990.0,1617.2017395019532,1606.7877400716145,False,POSITIVE,BAJAJ-AUTO.NS,
2015-05-22,1780.474365234375,1806.2850141499096,1740.0029376864488,1767.0096351671698,920884.0,1629.4087524414062,1613.735205078125,False,POSITIVE,BAJAJ-AUTO.NS,
2015-05-25,1773.8387451171875,1793.206294444642,1759.8337288282344,1774.7260327800605,414481.0,1640.9830627441406,1619.8930335411658,False,POSITIVE,BAJAJ-AUTO.NS,
2015-05-26,1791.1614990234375,1797.8745551793245,1763.22889339655,1782.4421555640513,275643.0,1653.979071044922,1626.2363100405094,False,POSITIVE,BAJAJ-AUTO.NS,
2015-05-27,1784.2939453125,1803.0829669569728,1777.3879842498684,1777.3879842498684,504244.0,1666.4117919921875,1631.8812255859375,False,POSITIVE,BAJAJ-AUTO.NS,
2015-05-28,1777.001953125,1801.732407790916,1755.435215299501,1784.178055637921,418946.0,1678.923602294922,1636.8853886045258,False,POSITIVE,BAJAJ-AUTO.NS,
2015-05-29,1787.1492919921875,1798.6463555048276,1763.9620715685714,1784.950099472991,549255.0,1693.1002075195313,1641.8941853841145,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-01,1803.854736328125,1814.07870178908,1779.5873239107684,1789.0396693369344,284450.0,1702.739678955078,1647.1187192855343,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-02,1752.117431640625,1811.03069181925,1745.5200432074218,1807.1339732863464,516279.0,1710.8050231933594,1650.3999290466309,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-03,1728.4288330078125,1767.6657861106364,1720.1339178494045,1736.9166531699043,231100.0,1719.281268310547,1652.7644412878788,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-04,1711.4532470703125,1744.6329087583304,1690.2723146694889,1732.132701799139,193842.0,1725.07421875,1654.490582634421,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-05,1696.4063720703125,1725.3421186942091,1690.8893650675298,1700.418757925406,187374.0,1727.9851379394531,1655.6881766183035,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-08,1716.2371826171875,1728.8146264133554,1697.5640161166623,1697.5640161166623,372632.0,1729.5978210449218,1657.370093451606,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-09,1690.38818359375,1722.641942751825,1680.1255981729323,1711.9935472654413,296262.0,1731.9821350097657,1658.2624742662586,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-10,1738.5755615234375,1748.6838590739178,1681.3600127620814,1683.6748728071875,409711.0,1736.8915771484376,1660.3759765625,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-11,1708.019287109375,1757.2871052648902,1702.9651390290692,1748.4907136564889,350425.0,1738.7318725585938,1661.5975999098557,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-12,1764.1549072265625,1772.4112038472194,1698.6442538364115,1712.996461706934,575268.0,1742.582257080078,1664.1615325927735,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-15,1799.68798828125,1804.9348535915003,1745.0958731014368,1764.1548494874546,501630.0,1746.8898193359375,1667.4670559022484,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-16,1845.020751953125,1854.3186227228227,1785.6830578804345,1797.1030721427298,457467.0,1754.162335205078,1671.6945248558409,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-17,1830.282958984375,1858.4470938928607,1822.566757639584,1848.030222077393,366641.0,1762.675244140625,1675.382627975109,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-18,1848.801513671875,1861.4560062750447,1828.0450110964368,1828.7393937405443,308116.0,1766.3674377441407,1679.3239662863991,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-19,1857.8681640625,1871.178609843864,1844.3261945907875,1859.565690485392,327523.0,1770.237127685547,1683.291615125868,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-22,1871.21728515625,1880.0136785853367,1849.7275908908275,1855.784883783252,244573.0,1775.1060546875,1687.3769557787025,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-23,1862.9222412109373,1881.2095979026333,1853.662801024378,1871.217156378064,291949.0,1778.694091796875,1691.1119618517287,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-24,1846.1781005859373,1863.4236946792712,1843.0916205638152,1863.4236946792712,263531.0,1781.7882995605469,1694.3425064086914,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-25,1932.3680419921875,1952.1986387086351,1844.171836566656,1851.8880367196537,927513.0,1789.5566040039062,1699.2001704001914,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-26,1963.618896484375,1970.7177638300225,1906.6732946061024,1924.4205571621285,662174.0,1798.3800842285157,1704.488544921875,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-29,1974.4593505859373,1986.1879335721965,1913.96424676756,1929.0494511523173,579466.0,1806.9103149414063,1709.7820901309742,False,POSITIVE,BAJAJ-AUTO.NS,
2015-06-30,1961.41943359375,1993.866092473492,1953.047469571649,1969.5214436444355,629086.0,1817.3754150390625,1714.6212698129507,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-01,1949.3052978515625,1971.4893759567508,1941.3961917444951,1961.4196958705024,251469.0,1828.41923828125,1719.0492703419811,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-02,1980.131103515625,1995.563502714381,1950.655258722757,1967.6308978413888,338991.0,1841.8531311035156,1723.884119104456,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-03,1996.95263671875,2013.1566573412745,1986.9215763333773,1990.7796764815976,346267.0,1856.8804443359375,1728.8490012428977,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-06,2002.6240234375,2008.488222351836,1982.6775712723909,1984.6066212541696,254273.0,1871.1997863769532,1733.7378409249443,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-07,2009.0667724609373,2016.1656381345176,1994.637517458207,2007.7550562577387,184985.0,1887.1337158203125,1738.5681730571546,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-08,1984.1820068359373,2012.384752606156,1975.3469964232204,1997.762592789855,184524.0,1899.4140380859376,1742.8028943292027,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-09,1976.156005859375,2012.9445746095696,1967.421103062352,2002.714598272617,239855.0,1912.8208740234375,1746.7580318127648,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-10,1941.1768798828125,1985.716495933769,1930.8287528286285,1982.9622722654108,332514.0,1921.67197265625,1749.9983459472655,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-13,1964.8240966796875,1973.558805934996,1919.772862069928,1951.5643988157733,295109.0,1929.928778076172,1753.52007956583,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-14,1966.280029296875,1983.8284110633704,1955.9320920210955,1967.3030653147264,341879.0,1935.9917419433593,1756.951691658266,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-15,1992.680908203125,1998.7795465834488,1959.4334925168453,1959.4334925168453,350064.0,1944.111639404297,1760.6934252542162,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-16,2003.38330078125,2015.3050794405187,1997.048547054946,1998.7797351733373,224838.0,1951.8407287597656,1764.4854545593262,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-17,1990.4775390625,2020.498694315606,1955.4989345722029,2010.583411602406,259098.0,1958.4711975097657,1767.962255859375,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-20,1983.788818359375,2006.8062618076428,1977.257334444188,1993.271256562802,131942.0,1964.0997741699218,1771.2323552911932,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-21,2001.1011962890625,2024.7088319253853,1973.598339196632,1973.598339196632,226485.0,1971.008721923828,1774.663233515042,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-22,2060.867919921875,2068.028979919295,2005.075281900443,2005.075281900443,493192.0,1981.743212890625,1778.8721259622014,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-23,1958.686279296875,2090.0627370919246,1951.5646039111343,2069.602785599308,1651767.0,1983.0591247558593,1781.478128184443,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-24,1965.2177734375,1982.0971950780208,1949.321811196447,1961.715820334649,399738.0,1983.1390686035156,1784.1029802594867,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-27,1974.3851318359373,1990.1235545687864,1936.4161869929387,1962.5813147863005,405369.0,1983.1353576660156,1786.7830105633802,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-28,1953.1383056640625,1986.897146347715,1944.718287733956,1980.6805460743133,248738.0,1982.7213012695313,1789.093500773112,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-29,1965.6109619140625,1978.9098517607035,1945.190205513219,1955.184257257206,220012.0,1983.5365844726562,1791.5115481860016,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-30,1988.7467041015625,1994.0584224723943,1967.303100308203,1967.303100308203,332527.0,1983.9673645019532,1794.1768881308067,False,POSITIVE,BAJAJ-AUTO.NS,
2015-07-31,1987.212158203125,2011.055909148024,1978.5166404605195,1993.2714130601555,245751.0,1983.4803405761718,1796.7506917317708,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-03,1971.15869140625,2018.13803727104,1957.3089945811032,1986.9758832054752,294753.0,1981.9070739746094,1799.0455338327508,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-04,1976.667236328125,1986.8972116739933,1949.3217253074383,1986.8972116739933,276076.0,1980.2870971679688,1801.3523091898337,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-05,2027.619873046875,2035.6466207652093,1972.0239824717887,1972.0239824717887,577916.0,1982.4589904785157,1804.253175393129,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-06,2028.9581298828125,2052.290264050809,2015.26558723598,2027.108788418284,369433.0,1985.0990966796876,1807.0975419056567,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-07,1996.733642578125,2031.830402600164,1989.730121213988,2028.958217259904,191394.0,1987.876934814453,1809.4679931640626,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-10,2010.268798828125,2025.2594926835689,2000.1174009629,2002.674894639576,226672.0,1990.149169921875,1811.9470154562114,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-11,1998.70068359375,2020.0263207422936,1987.132982666281,2014.517873432128,184804.0,1991.7702026367188,1814.2244992139863,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-12,1937.5572509765625,2004.1308582781048,1929.0584639841109,1994.8451501218967,243929.0,1989.0140197753906,1815.7104359822101,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-13,1956.9549560546875,1975.1721039907368,1905.923042177516,1943.6952577120005,195819.0,1986.6926025390626,1817.3919183640253,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-14,2013.4168701171875,2024.591113904047,1948.220365018656,1963.368599705764,255379.0,1987.8395690917969,1819.6980942670036,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-17,1995.1204833984373,2022.387222606438,1990.870994196024,2021.600301508148,157272.0,1988.40615234375,1821.7378894894623,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-18,1988.392333984375,2021.6003669838944,1983.0412319188065,1998.7796543943523,154551.0,1987.7707092285157,1823.6534578169899,False,POSITIVE,BAJAJ-AUTO.NS,
2015-08-19,2001.179931640625,2010.5836012539155,1964.666673864788,1982.254438966189,176926.0,1984.786309814453,1825.6708041104403,False,POSITIVE,BAJAJ-AUTO.NS,
