Date,Close,High,Low,Open,Volume,SMA_20,SMA_200,Golden Cross,Trend,stock,Adj Close
2015-04-17,1750.5989990234375,1772.0230481714116,1730.4458680452583,1764.615446299778,1198446.0,1750.5989990234375,1750.5989990234375,False,NEGATIVE,HEROMOTOCO.NS,
2015-04-20,1682.223388671875,1762.8358989877868,1671.0028568789762,1750.9618231681416,1710612.0,1716.4111938476562,1716.4111938476562,False,NEGATIVE,HEROMOTOCO.NS,
2015-04-21,1691.4832763671875,1704.3013234206437,1665.6290978013194,1681.969474823569,901340.0,1708.1018880208333,1708.1018880208333,False,NEGATIVE,HEROMOTOCO.NS,
2015-04-22,1749.7999267578125,1758.2243688811584,1699.3990182494467,1699.3990182494467,840590.0,1718.5263977050781,1718.5263977050781,False,NEGATIVE,HEROMOTOCO.NS,
2015-04-23,1736.1103515625,1762.6544174990106,1713.1974799455008,1752.1964714761716,1012419.0,1722.0431884765626,1722.0431884765626,False,NEGATIVE,HEROMOTOCO.NS,
2015-04-24,1708.6947021484375,1741.447965991747,1688.868347238149,1728.775134258773,1960963.0,1719.8184407552083,1719.8184407552083,False,NEGATIVE,HEROMOTOCO.NS,
2015-04-27,1682.6954345703125,1716.1387694537073,1667.1539939254792,1713.9237054751563,2307119.0,1714.5151541573662,1714.5151541573662,False,NEGATIVE,HEROMOTOCO.NS,
2015-04-28,1710.692138671875,1721.1499082910564,1670.3495308464169,1676.8856811845114,711394.0,1714.0372772216797,1714.0372772216797,False,NEGATIVE,HEROMOTOCO.NS,
2015-04-29,1722.711181640625,1735.7107856406085,1699.4715393224244,1711.2365727851334,295438.0,1715.0010443793403,1715.0010443793403,False,NEGATIVE,HEROMOTOCO.NS,
2015-04-30,1691.3377685546875,1716.1025869220962,1688.5055076571618,1713.9965649525952,1052575.0,1712.634716796875,1712.634716796875,False,NEGATIVE,HEROMOTOCO.NS,
2015-05-04,1735.384033203125,1742.8279812171268,1692.1364753779706,1699.398863684314,1647793.0,1714.7028364701705,1714.7028364701705,False,NEGATIVE,HEROMOTOCO.NS,
2015-05-05,1712.07177734375,1736.0740073000372,1700.0163185638023,1735.3841158389637,775073.0,1714.4835815429688,1714.4835815429688,False,NEGATIVE,HEROMOTOCO.NS,
2015-05-06,1689.52197265625,1710.9098484162855,1676.522368294292,1708.8399967929256,1488751.0,1712.563457782452,1712.563457782452,False,NEGATIVE,HEROMOTOCO.NS,
2015-05-07,1709.9656982421875,1722.9289551691566,1674.270952830558,1692.2091940436844,1397408.0,1712.3779035295759,1712.3779035295759,False,NEGATIVE,HEROMOTOCO.NS,
