Date,Close,High,Low,Open,Volume,SMA_20,SMA_200,Golden Cross,Trend,stock,Adj Close
2015-04-17,533.2234497070312,547.6680591627321,530.7087589538296,545.3288832296014,462939.0,533.2234497070312,533.2234497070312,False,NEGATIVE,GRASIM.NS,
2015-04-20,528.0772094726562,539.1737945596291,523.5669121852443,531.4398075092992,439569.0,530.6503295898438,530.6503295898438,False,NEGATIVE,GRASIM.NS,
2015-04-21,531.308349609375,536.4107140699565,521.3520595153984,527.7848670994089,489419.0,530.8696695963541,530.8696695963541,False,NEGATIVE,GRASIM.NS,
2015-04-22,536.5567626953125,542.4048468548696,529.9777619899692,531.3082047506591,364386.0,532.2914428710938,532.2914428710938,False,NEGATIVE,GRASIM.NS,
2015-04-23,532.0684814453125,541.6738555859878,525.7379768512385,538.0042367143922,288361.0,532.2468505859375,532.2468505859375,False,NEGATIVE,GRASIM.NS,
2015-04-24,535.540771484375,540.153428729419,526.3447769364052,532.3609167756667,165090.0,532.7958374023438,532.7958374023438,False,NEGATIVE,GRASIM.NS,
2015-04-27,528.32568359375,536.2643894106801,524.2247668596088,535.1094035968763,504150.0,532.157244001116,532.157244001116,False,NEGATIVE,GRASIM.NS,
2015-04-28,529.7877197265625,532.740995253514,519.9045867610952,527.1999892494633,501636.0,531.8610534667969,531.8610534667969,False,NEGATIVE,GRASIM.NS,
2015-04-29,526.2423095703125,539.4807522819273,516.8269667727379,526.7832537170389,443756.0,531.2367485894097,531.2367485894097,False,NEGATIVE,GRASIM.NS,
2015-04-30,524.7583618164062,529.2466828801104,521.527328134112,525.5989822743509,1039784.0,530.5889099121093,530.5889099121093,False,NEGATIVE,GRASIM.NS,
2015-05-04,529.977783203125,533.4865760090527,518.2890166883129,523.5449192852528,829536.0,530.5333529385654,530.5333529385654,False,NEGATIVE,GRASIM.NS,
2015-05-05,523.4718627929688,529.9778246602951,519.7510639863467,526.9807137036275,452512.0,529.9448954264323,529.9448954264323,False,NEGATIVE,GRASIM.NS,
2015-05-06,508.48626708984375,525.0361868534076,506.1470333376514,522.6677488232212,706933.0,528.2942317082332,528.2942317082332,False,NEGATIVE,GRASIM.NS,
