Date,Close,High,Low,Open,Volume,SMA_20,SMA_200,Golden Cross,Trend,stock,Adj Close
2015-04-17,499.1804809570313,508.4858595617256,493.80753484728,507.7071675868991,2224178.0,499.1804809570313,499.1804809570313,False,NEGATIVE,TECHM.NS,
2015-04-20,492.366943359375,499.14157328229663,484.7357712452881,499.14157328229663,2301636.0,495.7737121582031,495.7737121582031,False,NEGATIVE,TECHM.NS,
2015-04-21,496.41607666015625,501.6722468836167,484.34635244332105,485.94266130196695,1504719.0,495.9878336588542,495.9878336588542,False,NEGATIVE,TECHM.NS,
2015-04-22,490.420166015625,495.170215285873,484.8135746368911,494.46937354068746,3464944.0,494.5959167480469,494.5959167480469,False,NEGATIVE,TECHM.NS,
2015-04-23,479.0513916015625,496.2604680786954,475.897698087756,492.36700756100976,3887545.0,491.48701171875,491.48701171875,False,NEGATIVE,TECHM.NS,
2015-04-24,457.4815368652344,478.66196816264,450.16181326435606,476.3258922297112,3375425.0,485.8194325764974,485.8194325764974,False,NEGATIVE,TECHM.NS,
2015-04-27,457.2868347167969,464.45080995989474,440.03878950060886,460.2847796285556,4643882.0,481.74334716796875,481.74334716796875,False,NEGATIVE,TECHM.NS,
2015-04-28,473.9118957519531,476.5594673594281,451.641325275275,457.793010613334,1776573.0,480.7644157409668,480.7644157409668,False,NEGATIVE,TECHM.NS,
2015-04-29,480.3751220703125,488.1230695814557,468.85044225009386,473.4447441401207,1729917.0,480.7211608886719,480.7211608886719,False,NEGATIVE,TECHM.NS,
2015-04-30,483.84033203125,487.3055214871001,465.8914880861781,479.6743481806543,2983762.0,481.0330780029297,481.0330780029297,False,NEGATIVE,TECHM.NS,
2015-05-04,476.3648681640625,486.5657151488562,469.5513126324964,485.04730365246616,2859253.0,480.6086952903054,480.6086952903054,False,NEGATIVE,TECHM.NS,
2015-05-05,474.9631958007813,482.7890409100147,470.99183807674285,480.4529649056114,2826920.0,480.1382369995117,480.1382369995117,False,NEGATIVE,TECHM.NS,
2015-05-06,474.1455383300781,479.9467552249545,467.2151610961188,476.55946431804114,3148933.0,479.67726017878607,479.67726017878607,False,NEGATIVE,TECHM.NS,
2015-05-07,478.3116149902344,481.2317103198451,467.2152527377137,468.77263691350606,1954517.0,479.5797140938895,479.5797140938895,False,NEGATIVE,TECHM.NS,
2015-05-08,483.8792114257813,486.6046333334923,479.67425575713554,484.3464075989258,1400231.0,479.86634724934896,479.86634724934896,False,NEGATIVE,TECHM.NS,
2015-05-11,491.5882568359375,498.28503664432736,481.2316625994287,486.6825066741795,2019842.0,480.59896659851074,480.59896659851074,False,NEGATIVE,TECHM.NS,
2015-05-12,479.83001708984375,497.42843717554,476.5984262977718,492.9120331075601,2539734.0,480.5537342744715,480.5537342744715,False,NEGATIVE,TECHM.NS,
2015-05-13,479.94677734375,484.3464059911997,475.8197194027184,483.52878892711766,2839628.0,480.520014444987,480.520014444987,False,NEGATIVE,TECHM.NS,
2015-05-14,479.2459716796875,480.8033555847136,472.4324170951981,478.8955507955396,1443799.0,480.4529595626028,480.4529595626028,False,NEGATIVE,TECHM.NS,
2015-05-15,481.5042419433594,484.30756202526845,476.6374163090665,476.9878372602544,1245727.0,480.5055236816406,480.5055236816406,False,NEGATIVE,TECHM.NS,
2015-05-18,477.026611328125,483.5676419206925,471.1085722415765,479.9856783989783,2241358.0,479.3978302001953,480.33986118861606,False,NEGATIVE,TECHM.NS,
2015-05-19,482.2049560546875,485.86481746728015,474.456962192701,476.5594398150485,1760702.0,478.8897308349609,480.42463822798294,False,NEGATIVE,TECHM.NS,
2015-05-20,498.9858093261719,500.6989411809865,483.528792594683,483.528792594683,2353164.0,479.0182174682617,481.2316456670346,False,NEGATIVE,TECHM.NS,
2015-05-21,510.5104370117188,513.5473547086725,499.14155324982426,500.8157599979681,2427489.0,480.0227310180664,482.4515953063965,False,NEGATIVE,TECHM.NS,
2015-05-22,519.426513671875,520.9449726492406,504.5924398754976,509.9654339407635,1589768.0,482.041487121582,483.93059204101564,False,NEGATIVE,TECHM.NS,
2015-05-25,504.9429016113281,520.8671645574573,491.08219174066767,517.7134235312515,1795055.0,484.41455535888673,484.73875779371997,False,NEGATIVE,TECHM.NS,
2015-05-26,498.55755615234375,509.0698982188125,489.79727109695307,490.5759631018767,2608856.0,486.47809143066405,485.25056514033565,True,POSITIVE,TECHM.NS,
2015-05-27,427.5797424316406,450.55115558508976,424.4649745464272,448.7212484635613,22929044.0,484.16148376464844,483.1908929007394,False,POSITIVE,TECHM.NS,
