Date,Close,High,Low,Open,Volume,SMA_20,SMA_200,Golden Cross,Trend,stock,Adj Close
2015-04-17,139.711181640625,142.94789982774796,139.22345346050056,141.21869403557142,1223180.0,139.711181640625,139.711181640625,False,NEGATIVE,TATACONSUM.NS,
2015-04-20,135.89804077148438,139.88852157717233,134.08015236489743,139.48947620282152,1753170.0,137.8046112060547,137.8046112060547,False,NEGATIVE,TATACONSUM.NS,
2015-04-21,133.19337463378906,137.13951393265123,132.70564651121293,135.58766033514783,3096387.0,136.2675323486328,136.2675323486328,False,NEGATIVE,TATACONSUM.NS,
2015-04-22,132.7056427001953,134.56787237615603,129.3359143815451,133.81410952372212,2719219.0,135.37705993652344,135.37705993652344,False,NEGATIVE,TATACONSUM.NS,
2015-04-23,133.19337463378906,135.2329563538686,132.92733988228483,133.90279612743709,2312755.0,134.94032287597656,134.94032287597656,False,NEGATIVE,TATACONSUM.NS,
2015-04-24,130.57740783691406,133.59243255449817,129.64629288466017,133.59243255449817,1179218.0,134.21317036946616,134.21317036946616,False,NEGATIVE,TATACONSUM.NS,
2015-04-27,126.05485534667967,131.37549667312848,125.38977518087358,130.9321098959244,3007045.0,133.04769679478235,133.04769679478235,False,NEGATIVE,TATACONSUM.NS,
2015-04-28,125.87750244140624,127.828401540928,125.03507027696396,125.56713981823832,3701269.0,132.15142250061035,132.15142250061035,False,NEGATIVE,TATACONSUM.NS,
2015-04-29,126.40956115722656,127.11898264114214,125.47844630528049,126.14352640937206,1836583.0,131.51343790690103,131.51343790690103,False,NEGATIVE,TATACONSUM.NS,
2015-04-30,126.0105209350586,126.94162229385137,124.50299514615811,126.14353154886044,2456804.0,130.9631462097168,130.9631462097168,False,NEGATIVE,TATACONSUM.NS,
2015-05-04,127.2963409423828,128.49347707046388,126.40956742628272,127.16331679631378,1103984.0,130.6298002763228,130.6298002763228,False,NEGATIVE,TATACONSUM.NS,
2015-05-05,128.18310546875,129.38024151287357,127.25199063592784,127.56236675723156,1785800.0,130.4259090423584,130.4259090423584,False,NEGATIVE,TATACONSUM.NS,
2015-05-06,123.9709243774414,128.5378019879446,123.0398095985858,127.9170633124036,2281538.0,129.9293717604417,129.9293717604417,False,NEGATIVE,TATACONSUM.NS,
2015-05-07,122.15304565429688,124.54733132025034,121.13326157488186,123.26151249326507,2366296.0,129.37391989571708,129.37391989571708,False,NEGATIVE,TATACONSUM.NS,
2015-05-08,125.07938385009766,125.78880523703197,122.64075713513368,123.26149577454336,1572681.0,129.08761749267578,129.08761749267578,False,NEGATIVE,TATACONSUM.NS,
2015-05-11,127.11898803710938,127.60670264260764,124.6360195035521,125.38976886819758,2341680.0,128.96457815170288,128.96457815170288,False,NEGATIVE,TATACONSUM.NS,
