Date,Close,High,Low,Open,Volume,SMA_20,SMA_200,Golden Cross,Trend,stock,Adj Close
2015-04-17,306.2777709960937,315.0556776783985,304.61708594809016,310.88024677828497,1471127.0,306.2777709960937,306.2777709960937,False,NEGATIVE,ADANIPORTS.NS,
2015-04-20,297.4998474121094,308.3654834071926,292.5652291086551,307.9384385493764,2002115.0,301.88880920410156,301.88880920410156,False,NEGATIVE,ADANIPORTS.NS,
2015-04-21,298.4013366699219,304.2848881141616,294.4156816915307,297.9268553134488,1679188.0,300.726318359375,300.726318359375,False,NEGATIVE,ADANIPORTS.NS,
2015-04-22,297.6896667480469,302.0074362637925,289.19643739635745,300.2518491455046,2317579.0,299.96715545654297,299.96715545654297,False,NEGATIVE,ADANIPORTS.NS,
2015-04-23,302.3395690917969,303.5257726515104,297.21517550584394,298.9232970478123,1069160.0,300.44163818359374,300.44163818359374,False,NEGATIVE,ADANIPORTS.NS,
2015-04-24,300.15692138671875,302.7191325250243,296.97791918184413,302.7191325250243,1316393.0,300.39418538411456,300.39418538411456,False,NEGATIVE,ADANIPORTS.NS,
2015-04-27,290.3351745605469,306.94202323545863,289.0066034985173,300.5839610159027,2330507.0,298.9571838378906,298.9571838378906,False,NEGATIVE,ADANIPORTS.NS,
2015-04-28,290.4774780273437,294.9375851841706,283.26535596944655,291.33153863524313,2539436.0,297.89722061157227,297.89722061157227,False,NEGATIVE,ADANIPORTS.NS,
2015-04-29,296.8830261230469,299.3028697470962,290.1453842615141,292.2805506215743,1566799.0,297.78453233506946,297.78453233506946,False,NEGATIVE,ADANIPORTS.NS,
2015-04-30,301.3431396484375,303.573208124737,292.9448416437242,297.0728068487333,2916537.0,298.14039306640626,298.14039306640626,False,NEGATIVE,ADANIPORTS.NS,
2015-05-04,329.4798583984375,334.9838304305597,304.6644608231533,308.93479293912367,6375610.0,300.9894353693182,300.9894353693182,False,NEGATIVE,ADANIPORTS.NS,
2015-05-05,325.2095642089844,333.75022943695257,320.7019908942234,331.75740175841736,4219216.0,303.00777943929035,303.00777943929035,False,NEGATIVE,ADANIPORTS.NS,
2015-05-06,314.2965087890625,326.6804624481768,312.25621548518217,322.97951311005454,2247751.0,303.8761432354267,303.8761432354267,False,NEGATIVE,ADANIPORTS.NS,
2015-05-07,306.3251953125,315.3403423556132,299.3028760393477,315.3403423556132,1709602.0,304.05107552664623,304.05107552664623,False,NEGATIVE,ADANIPORTS.NS,
2015-05-08,317.9974365234375,323.3590704915971,309.55167348969405,309.55167348969405,2097977.0,304.9808329264323,304.9808329264323,False,NEGATIVE,ADANIPORTS.NS,
2015-05-11,326.4906616210937,327.39218792548763,319.8479215762288,320.36986852721145,2266220.0,306.32519721984863,306.32519721984863,False,NEGATIVE,ADANIPORTS.NS,
2015-05-12,317.8076477050781,325.87383180398894,316.14696274353764,325.87383180398894,1550748.0,307.00063548368564,307.00063548368564,False,NEGATIVE,ADANIPORTS.NS,
2015-05-13,323.0744323730469,326.4432390995015,317.475528069289,319.2785807556108,3022877.0,307.8936241997613,307.8936241997613,False,NEGATIVE,ADANIPORTS.NS,
2015-05-14,316.9061279296875,322.6473410915633,313.86943548833693,321.12899487088805,3075816.0,308.36796650133635,308.36796650133635,False,NEGATIVE,ADANIPORTS.NS,
